sep=	
pf18lt03

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
57	0.0	-0.05	0.224	0.00	1.6
58	0.0	-0.06	0.228	0.00	2.0
59	-0.2	-0.07	0.232	-0.02	2.4
60	-0.2	-0.07	0.236	-0.02	2.4
61	-0.4	-0.08	0.240	-0.06	2.8
62	0.0	-0.09	0.244	0.00	3.0
63	0.0	-0.09	0.248	0.00	3.0
64	0.0	-0.10	0.252	0.00	3.4
65	0.0	-0.11	0.256	0.00	3.8
66	-0.2	-0.11	0.260	-0.02	3.8
67	-0.2	-0.12	0.264	-0.02	4.0
68	0.0	-0.13	0.268	0.00	4.4
69	0.0	-0.14	0.272	0.00	4.8
70	-0.2	-0.14	0.276	-0.02	4.8
71	-0.2	-0.15	0.280	-0.02	5.0
72	-0.2	-0.16	0.284	-0.02	5.4
73	0.0	-0.16	0.288	0.00	5.4
74	0.0	-0.17	0.292	0.00	5.8
75	0.0	-0.18	0.296	0.00	6.0
76	0.0	-0.19	0.300	0.00	6.4
77	0.2	-0.19	0.304	0.02	6.4
78	0.0	-0.20	0.308	0.00	6.8
79	0.0	-0.21	0.312	0.00	7.0
80	0.0	-0.21	0.316	0.00	7.0
81	0.0	-0.22	0.320	0.00	7.4
82	0.2	-0.23	0.324	0.02	7.8
83	0.0	-0.23	0.328	0.00	7.8
84	0.2	-0.24	0.332	0.02	8.2
85	0.0	-0.25	0.336	0.00	8.4
86	0.0	-0.26	0.340	0.00	8.8
87	0.2	-0.26	0.344	0.02	8.8
88	0.2	-0.27	0.348	0.02	9.2
89	0.0	-0.28	0.352	0.00	9.4
90	0.0	-0.28	0.356	0.00	9.4
91	0.2	-0.29	0.360	0.02	9.8
92	0.0	-0.30	0.364	0.00	10.2
93	0.0	-0.30	0.368	0.00	10.2
94	0.2	-0.31	0.372	0.02	10.4
95	-0.2	-0.32	0.376	-0.02	10.8
96	-0.2	-0.33	0.380	-0.02	11.2
97	0.0	-0.33	0.384	0.00	11.2
98	0.0	-0.34	0.388	0.00	11.4
99	0.2	-0.35	0.392	0.02	11.8
100	0.2	-0.35	0.396	0.02	11.8
101	0.0	-0.36	0.400	0.00	12.2
102	0.0	-0.37	0.404	0.00	12.4
103	0.0	-0.37	0.408	0.00	12.4
104	0.0	-0.38	0.412	0.00	12.8
105	0.2	-0.39	0.416	0.02	13.2
106	0.0	-0.39	0.420	0.00	13.2
107	0.0	-0.40	0.424	0.00	13.6
108	-0.2	-0.41	0.428	-0.02	13.8
109	0.0	-0.42	0.432	0.00	14.2
110	-0.2	-0.42	0.436	-0.02	14.2
111	0.0	-0.43	0.440	0.00	14.6
112	0.0	-0.44	0.444	0.00	14.8
113	0.0	-0.44	0.448	0.00	14.8
114	0.0	-0.45	0.452	0.00	15.2
115	-0.2	-0.46	0.456	-0.02	15.6
116	0.0	-0.47	0.460	0.00	15.8
117	0.0	-0.47	0.464	0.00	15.8
118	-0.2	-0.48	0.468	-0.02	16.2
119	0.0	-0.49	0.472	0.00	16.6
120	0.0	-0.49	0.476	0.00	16.6
121	0.2	-0.50	0.480	0.02	16.8
122	0.0	-0.51	0.484	0.00	17.2
123	-0.4	-0.51	0.488	-0.06	17.2
124	-0.2	-0.52	0.492	-0.02	17.6
125	-0.2	-0.53	0.496	-0.02	18.0
126	0.0	-0.54	0.500	0.00	18.2
127	0.0	-0.54	0.504	0.00	18.2
128	-0.2	-0.55	0.508	-0.02	18.6
129	0.0	-0.56	0.512	0.00	19.0
130	0.2	-0.56	0.516	0.02	19.0
131	0.0	-0.57	0.520	0.00	19.2
132	0.0	-0.58	0.524	0.00	19.6
133	-0.2	-0.58	0.528	-0.02	19.6
134	-0.2	-0.59	0.532	-0.02	20.0
135	-0.2	-0.60	0.536	-0.02	20.2
136	0.0	-0.61	0.540	0.00	20.6
137	0.0	-0.61	0.544	0.00	20.6
138	-0.2	-0.62	0.548	-0.02	21.0
139	0.0	-0.63	0.552	0.00	21.2
140	0.2	-0.63	0.556	0.02	21.2
141	0.0	-0.64	0.560	0.00	21.6
142	0.2	-0.65	0.564	0.02	22.0
143	0.0	-0.65	0.568	0.00	22.0
144	-0.2	-0.66	0.572	-0.02	22.2
145	0.0	-0.67	0.576	0.00	22.6
146	0.0	-0.68	0.580	0.00	23.0
147	0.2	-0.68	0.584	0.02	23.0
148	0.2	-0.69	0.588	0.02	23.4
149	-0.2	-0.69	0.592	-0.02	23.4
150	-0.2	-0.70	0.596	-0.02	23.6
151	-0.2	-0.71	0.600	-0.02	24.0
152	0.0	-0.72	0.604	0.00	24.4
153	0.0	-0.72	0.608	0.00	24.4
154	0.0	-0.73	0.612	0.00	24.6
155	0.2	-0.74	0.616	0.02	25.0
156	0.0	-0.74	0.620	0.00	25.0
157	-0.2	-0.75	0.624	-0.02	25.4
158	0.0	-0.76	0.628	0.00	25.6
159	0.0	-0.76	0.632	0.00	25.6
160	0.0	-0.77	0.636	0.00	26.0
161	-0.2	-0.78	0.640	-0.02	26.4
162	0.0	-0.79	0.644	0.00	26.6
163	0.0	-0.79	0.648	0.00	26.6
164	0.0	-0.80	0.652	0.00	27.0
165	0.0	-0.81	0.656	0.00	27.4
166	0.0	-0.81	0.660	0.00	27.4
167	0.2	-0.82	0.664	0.02	27.8
168	0.4	-0.83	0.668	0.06	28.0
169	0.4	-0.84	0.672	0.06	28.4
170	0.2	-0.84	0.676	0.02	28.4
171	0.0	-0.85	0.680	0.00	28.8
172	0.0	-0.86	0.684	0.00	29.0
173	0.0	-0.86	0.688	0.00	29.0
174	0.0	-0.87	0.692	0.00	29.4
175	0.0	-0.88	0.696	0.00	29.8
176	0.2	-0.88	0.700	0.02	29.8
177	0.0	-0.89	0.704	0.00	30.0
178	0.0	-0.90	0.708	0.00	30.4
179	0.0	-0.91	0.712	0.00	30.8
180	0.0	-0.91	0.716	0.00	30.8
181	0.0	-0.92	0.720	0.00	31.0
182	0.0	-0.93	0.724	0.00	31.4
183	-0.2	-0.93	0.728	-0.02	31.4
184	0.0	-0.94	0.732	0.00	31.8
185	0.0	-0.95	0.736	0.00	32.0
186	0.2	-0.95	0.740	0.02	32.0
187	0.0	-0.96	0.744	0.00	32.4
188	-0.2	-0.97	0.748	-0.02	32.8
189	0.0	-0.98	0.752	0.00	33.2
190	0.2	-0.98	0.756	0.02	33.2
191	0.0	-0.99	0.760	0.00	33.4
192	0.0	-1.00	0.764	0.00	33.8
193	0.0	-1.00	0.768	0.00	33.8
194	-0.2	-1.01	0.772	-0.02	34.2
195	-0.2	-1.02	0.776	-0.02	34.4
196	0.0	-1.02	0.780	0.00	34.4
197	0.2	-1.03	0.784	0.02	34.8
198	0.0	-1.04	0.788	0.00	35.2
199	0.0	-1.05	0.792	0.00	35.4
200	-0.2	-1.06	0.796	-0.02	35.8
201	0.0	-1.07	0.800	0.00	36.2
202	0.2	-1.08	0.804	0.02	36.4
203	0.2	-1.08	0.808	0.02	36.4
204	0.2	-1.09	0.812	0.02	36.8
205	0.0	-1.10	0.816	0.00	37.2
206	0.0	-1.10	0.820	0.00	37.2
207	0.0	-1.11	0.824	0.00	37.6
208	0.0	-1.12	0.828	0.00	37.8
209	0.0	-1.12	0.832	0.00	37.8
210	-0.2	-1.13	0.836	-0.02	38.2
211	0.2	-1.14	0.840	0.02	38.6
212	0.2	-1.15	0.844	0.02	38.8
213	0.0	-1.15	0.848	0.00	38.8
214	0.0	-1.16	0.852	0.00	39.2
215	-0.2	-1.17	0.856	-0.02	39.6
216	0.0	-1.17	0.860	0.00	39.6
217	0.0	-1.18	0.864	0.00	39.8
218	0.0	-1.19	0.868	0.00	40.2
219	0.0	-1.19	0.872	0.00	40.2
220	0.4	-1.20	0.876	0.06	40.6
221	0.2	-1.21	0.880	0.02	40.8
222	0.0	-1.22	0.884	0.00	41.2
223	-0.2	-1.22	0.888	-0.02	41.2
224	0.0	-1.23	0.892	0.00	41.6
225	0.0	-1.24	0.896	0.00	41.8
226	-0.2	-1.24	0.900	-0.02	41.8
227	-0.2	-1.25	0.904	-0.02	42.2
228	0.0	-1.26	0.908	0.00	42.6
229	-0.2	-1.26	0.912	-0.02	42.6
230	0.0	-1.27	0.916	0.00	43.0
231	-0.2	-1.28	0.920	-0.02	43.2
232	-0.2	-1.29	0.924	-0.02	43.6
233	0.0	-1.29	0.928	0.00	43.6
234	-0.2	-1.30	0.932	-0.02	44.0
235	-0.2	-1.30	0.936	-0.02	44.0
236	0.0	-1.31	0.940	0.00	44.2
237	0.0	-1.32	0.944	0.00	44.6
238	0.0	-1.33	0.948	0.00	45.0
239	0.0	-1.33	0.952	0.00	45.0
240	0.0	-1.34	0.956	0.00	45.2
241	0.0	-1.35	0.960	0.00	45.6
242	-0.2	-1.35	0.964	-0.02	45.6
243	0.0	-1.36	0.968	0.00	46.0
244	0.0	-1.37	0.972	0.00	46.2
245	0.2	-1.37	0.976	0.02	46.2
246	-0.2	-1.38	0.980	-0.02	46.6
247	0.0	-1.39	0.984	0.00	47.0
248	0.0	-1.40	0.988	0.00	47.2
249	0.0	-1.40	0.992	0.00	47.2
250	0.2	-1.41	0.996	0.02	47.6
251	0.0	-1.42	1.000	0.00	48.0
252	0.0	-1.42	1.004	0.00	48.0
253	-0.2	-1.43	1.008	-0.02	48.4
254	0.0	-1.44	1.012	0.00	48.6
255	0.0	-1.45	1.016	0.00	49.0
256	0.0	-1.45	1.020	0.00	49.0
257	0.2	-1.46	1.024	0.02	49.4
258	0.2	-1.47	1.028	0.02	49.6
259	0.0	-1.47	1.032	0.00	49.6
260	0.2	-1.48	1.036	0.02	50.0
261	0.2	-1.49	1.040	0.02	50.4
262	0.2	-1.49	1.044	0.02	50.4
263	0.0	-1.50	1.048	0.00	50.6
264	0.0	-1.51	1.052	0.00	51.0
265	0.0	-1.51	1.056	0.00	51.0
266	0.0	-1.52	1.060	0.00	51.4
267	0.0	-1.53	1.064	0.00	51.6
268	0.0	-1.53	1.068	0.00	51.6
269	0.2	-1.54	1.072	0.02	52.0
270	0.2	-1.55	1.076	0.02	52.4
271	0.2	-1.56	1.080	0.02	52.8
272	0.0	-1.56	1.084	0.00	52.8
273	0.2	-1.57	1.088	0.02	53.0
274	0.0	-1.58	1.092	0.00	53.4
275	-0.2	-1.58	1.096	-0.02	53.4
276	-0.2	-1.59	1.100	-0.02	53.8
277	0.0	-1.60	1.104	0.00	54.0
278	0.2	-1.60	1.108	0.02	54.0
279	0.0	-1.61	1.112	0.00	54.4
280	-0.4	-1.62	1.116	-0.06	54.8
281	-0.4	-1.63	1.120	-0.06	55.0
282	-0.2	-1.63	1.124	-0.02	55.0
283	0.0	-1.64	1.128	0.00	55.4
284	0.2	-1.65	1.132	0.02	55.8
285	0.0	-1.65	1.136	0.00	55.8
286	0.2	-1.66	1.140	0.02	56.0
287	0.0	-1.67	1.144	0.00	56.4
288	0.0	-1.67	1.148	0.00	56.4
289	0.0	-1.68	1.152	0.00	56.8
290	0.0	-1.69	1.156	0.00	57.0
291	-0.2	-1.70	1.160	-0.02	57.4
292	-0.2	-1.70	1.164	-0.02	57.4
293	-0.2	-1.71	1.168	-0.02	57.8
294	0.0	-1.72	1.172	0.00	58.2
295	0.0	-1.72	1.176	0.00	58.2
296	0.2	-1.73	1.180	0.02	58.4
297	0.0	-1.74	1.184	0.00	58.8
298	0.0	-1.74	1.188	0.00	58.8
299	0.0	-1.75	1.192	0.00	59.2
300	0.0	-1.76	1.196	0.00	59.4
301	-0.4	-1.76	1.200	-0.06	59.4
302	0.0	-1.77	1.204	0.00	59.8
303	0.0	-1.78	1.208	0.00	60.2
304	0.2	-1.79	1.212	0.02	60.4
305	0.0	-1.79	1.216	0.00	60.4
306	0.0	-1.80	1.220	0.00	60.8
307	-0.2	-1.81	1.224	-0.02	61.2
308	-0.4	-1.81	1.228	-0.06	61.2
309	-0.2	-1.82	1.232	-0.02	61.4
310	0.0	-1.83	1.236	0.00	61.8
311	0.0	-1.83	1.240	0.00	61.8
312	0.0	-1.84	1.244	0.00	62.2
313	0.0	-1.85	1.248	0.00	62.6
314	0.2	-1.86	1.252	0.02	62.8
315	0.4	-1.86	1.256	0.06	62.8
316	0.2	-1.87	1.260	0.02	63.2
317	0.0	-1.88	1.264	0.00	63.6
318	0.0	-1.88	1.268	0.00	63.6
319	0.0	-1.89	1.272	0.00	63.8
320	0.4	-1.90	1.276	0.06	64.2
321	0.0	-1.90	1.280	0.00	64.2
322	0.2	-1.91	1.284	0.02	64.6
323	0.0	-1.92	1.288	0.00	64.8
324	-0.2	-1.93	1.292	-0.02	65.2
325	0.0	-1.93	1.296	0.00	65.2
326	0.2	-1.94	1.300	0.02	65.6
327	0.2	-1.94	1.304	0.02	65.6
328	-0.2	-1.95	1.308	-0.02	65.8
329	0.0	-1.96	1.312	0.00	66.2
330	0.0	-1.97	1.316	0.00	66.6
331	0.2	-1.97	1.320	0.02	66.6
332	-0.2	-1.98	1.324	-0.02	66.8
333	0.2	-1.99	1.328	0.02	67.2
334	0.0	-1.99	1.332	0.00	67.2
335	0.2	-2.00	1.336	0.02	67.6
336	0.2	-2.01	1.340	0.02	68.0
337	0.0	-2.01	1.344	0.00	68.0
338	0.2	-2.02	1.348	0.02	68.2
339	0.0	-2.03	1.352	0.00	68.6
340	0.0	-2.04	1.356	0.00	69.0
341	0.0	-2.04	1.360	0.00	69.0
342	0.0	-2.05	1.364	0.00	69.2
343	0.0	-2.05	1.368	0.00	69.2
344	0.0	-2.05	1.372	0.00	69.2
345	0.0	-2.06	1.376	0.00	69.6
346	0.0	-2.07	1.380	0.00	70.0
347	0.0	-2.07	1.384	0.00	70.0
348	-0.2	-2.08	1.388	-0.02	70.2
349	0.0	-2.09	1.392	0.00	70.6
350	0.0	-2.10	1.396	0.00	71.0
351	0.0	-2.10	1.400	0.00	71.0
352	0.0	-2.11	1.404	0.00	71.2
353	0.0	-2.12	1.408	0.00	71.6
354	-0.2	-2.12	1.412	-0.02	71.6
355	0.0	-2.13	1.416	0.00	72.0
356	-0.2	-2.14	1.420	-0.02	72.2
357	0.0	-2.14	1.424	0.00	72.2
358	0.0	-2.15	1.428	0.00	72.6
359	-0.2	-2.16	1.432	-0.02	73.0
360	0.2	-2.16	1.436	0.02	73.0
361	0.0	-2.17	1.440	0.00	73.4
362	0.0	-2.18	1.444	0.00	73.6
363	0.0	-2.19	1.448	0.00	74.0
364	0.0	-2.19	1.452	0.00	74.0
365	0.0	-2.20	1.456	0.00	74.4
366	0.0	-2.21	1.460	0.00	74.6
367	-0.4	-2.21	1.464	-0.06	74.6
368	0.0	-2.22	1.468	0.00	75.0
369	0.0	-2.23	1.472	0.00	75.4
370	0.0	-2.23	1.476	0.00	75.4
371	0.0	-2.24	1.480	0.00	75.6
372	0.0	-2.25	1.484	0.00	76.0
373	0.0	-2.26	1.488	0.00	76.4
374	0.0	-2.26	1.492	0.00	76.4
375	0.0	-2.27	1.496	0.00	76.6
376	0.0	-2.28	1.500	0.00	77.0
377	0.0	-2.28	1.504	0.00	77.0
378	0.4	-2.29	1.508	0.06	77.4
379	0.0	-2.30	1.512	0.00	77.8
380	0.2	-2.30	1.516	0.02	77.8
381	-0.2	-2.31	1.520	-0.02	78.0
382	-0.2	-2.32	1.524	-0.02	78.4
383	0.0	-2.33	1.528	0.00	78.8
384	-0.2	-2.33	1.532	-0.02	78.8
385	-0.4	-2.34	1.536	-0.06	79.0
386	0.0	-2.35	1.540	0.00	79.4
387	-0.2	-2.35	1.544	-0.02	79.4
388	0.2	-2.36	1.548	0.02	79.8
389	0.0	-2.37	1.552	0.00	80.0
390	0.0	-2.37	1.556	0.00	80.0
391	0.0	-2.38	1.560	0.00	80.4
392	0.0	-2.39	1.564	0.00	80.8
393	0.2	-2.39	1.568	0.02	80.8
394	0.4	-2.40	1.572	0.06	81.0
395	0.2	-2.41	1.576	0.02	81.4
396	0.0	-2.42	1.580	0.00	81.8
397	0.0	-2.42	1.584	0.00	81.8
398	-0.2	-2.43	1.588	-0.02	82.0
399	-0.2	-2.44	1.592	-0.02	82.4
400	-0.2	-2.44	1.596	-0.02	82.4
401	0.0	-2.45	1.600	0.00	82.8
402	0.0	-2.46	1.604	0.00	83.2
403	0.2	-2.46	1.608	0.02	83.2
404	0.2	-2.47	1.612	0.02	83.4
405	0.0	-2.48	1.616	0.00	83.8
406	-0.2	-2.49	1.620	-0.02	84.2
407	0.0	-2.49	1.624	0.00	84.2
408	0.0	-2.50	1.628	0.00	84.4
409	-0.2	-2.51	1.632	-0.02	84.8
410	0.0	-2.51	1.636	0.00	84.8
411	0.2	-2.52	1.640	0.02	85.2
412	0.0	-2.53	1.644	0.00	85.4
413	0.0	-2.53	1.648	0.00	85.4
414	0.0	-2.54	1.652	0.00	85.8
415	-0.2	-2.55	1.656	-0.02	86.2
416	0.0	-2.56	1.660	0.00	86.4
417	0.0	-2.56	1.664	0.00	86.4
418	0.0	-2.57	1.668	0.00	86.8
419	0.4	-2.58	1.672	0.06	87.2
420	0.0	-2.58	1.676	0.00	87.2
421	0.0	-2.59	1.680	0.00	87.6
422	0.0	-2.60	1.684	0.00	87.8
423	-0.2	-2.60	1.688	-0.02	87.8
424	0.0	-2.61	1.692	0.00	88.2
425	-0.2	-2.62	1.696	-0.02	88.6
426	-0.2	-2.63	1.700	-0.02	88.8
427	0.0	-2.63	1.704	0.00	88.8
428	0.0	-2.64	1.708	0.00	89.2
429	0.0	-2.65	1.712	0.00	89.6
430	0.0	-2.65	1.716	0.00	89.6
431	0.0	-2.66	1.720	0.00	89.8
432	0.0	-2.67	1.724	0.00	90.2
433	0.4	-2.67	1.728	0.06	90.2
434	0.0	-2.68	1.732	0.00	90.6
435	0.0	-2.69	1.736	0.00	90.8
436	0.0	-2.69	1.740	0.00	90.8
437	0.0	-2.70	1.744	0.00	91.2
438	0.0	-2.71	1.748	0.00	91.6
439	0.0	-2.72	1.752	0.00	91.8
440	0.2	-2.72	1.756	0.02	91.8
441	-0.4	-2.73	1.760	-0.06	92.2
442	0.2	-2.74	1.764	0.02	92.6
443	0.0	-2.74	1.768	0.00	92.6
444	0.2	-2.75	1.772	0.02	93.0
445	0.2	-2.76	1.776	0.02	93.2
446	0.2	-2.76	1.780	0.02	93.2
447	0.0	-2.77	1.784	0.00	93.6
448	0.2	-2.78	1.788	0.02	94.0
449	-0.2	-2.79	1.792	-0.02	94.2
450	0.0	-2.79	1.796	0.00	94.2
451	0.0	-2.80	1.800	0.00	94.6
452	0.0	-2.81	1.804	0.00	95.0
453	0.0	-2.81	1.808	0.00	95.0
454	0.2	-2.82	1.812	0.02	95.2
455	0.0	-2.83	1.816	0.00	95.6
456	0.2	-2.83	1.820	0.02	95.6
457	-0.2	-2.84	1.824	-0.02	96.0
458	-0.2	-2.85	1.828	-0.02	96.2
459	0.0	-2.86	1.832	0.00	96.6
460	0.0	-2.86	1.836	0.00	96.6
461	0.2	-2.87	1.840	0.02	97.0
462	0.0	-2.88	1.844	0.00	97.2
463	0.2	-2.88	1.848	0.02	97.2
464	0.0	-2.89	1.852	0.00	97.6
465	-0.2	-2.90	1.856	-0.02	98.0
466	-0.2	-2.90	1.860	-0.02	98.0
467	0.0	-2.91	1.864	0.00	98.4
468	0.0	-2.92	1.868	0.00	98.6
469	-0.2	-2.93	1.872	-0.02	99.0
470	0.0	-2.93	1.876	0.00	99.0
471	0.0	-2.94	1.880	0.00	99.4
472	0.2	-2.95	1.884	0.02	99.6
473	0.0	-2.95	1.888	0.00	99.6
474	-0.2	-2.96	1.892	-0.02	100.0
475	-0.2	-2.97	1.896	-0.02	100.4
476	0.0	-2.97	1.900	0.00	100.4
477	0.2	-2.98	1.904	0.02	100.6
478	0.0	-2.99	1.908	0.00	101.0
479	0.0	-2.99	1.912	0.00	101.0
480	0.2	-3.00	1.916	0.02	101.4
481	0.0	-3.01	1.920	0.00	101.6
482	0.2	-3.02	1.924	0.02	102.0
483	0.0	-3.02	1.928	0.00	102.0
484	-0.2	-3.03	1.932	-0.02	102.4
485	0.2	-3.04	1.936	0.02	102.8
486	0.0	-3.05	1.940	0.00	103.0
487	0.0	-3.06	1.944	0.00	103.4
488	0.0	-3.07	1.948	0.00	103.8
489	0.0	-3.07	1.952	0.00	103.8
490	0.0	-3.08	1.956	0.00	104.0
491	0.0	-3.09	1.960	0.00	104.4
492	0.2	-3.10	1.964	0.02	104.8
493	0.0	-3.10	1.968	0.00	104.8
494	-0.2	-3.11	1.972	-0.02	105.0
495	-0.2	-3.12	1.976	-0.02	105.4
496	0.0	-3.12	1.980	0.00	105.4
497	0.0	-3.13	1.984	0.00	105.8
498	0.0	-3.14	1.988	0.00	106.0
499	0.0	-3.14	1.992	0.00	106.0
500	0.2	-3.15	1.996	0.02	106.4
501	0.2	-3.16	2.000	0.02	106.8
502	0.0	-3.17	2.004	0.00	107.0
503	0.2	-3.17	2.008	0.02	107.0
504	0.2	-3.18	2.012	0.02	107.4
505	0.0	-3.19	2.016	0.00	107.8
506	0.0	-3.19	2.020	0.00	107.8
507	0.0	-3.20	2.024	0.00	108.2
508	0.0	-3.21	2.028	0.00	108.4
509	0.0	-3.22	2.032	0.00	108.8
510	0.2	-3.22	2.036	0.02	108.8
511	0.0	-3.23	2.040	0.00	109.2
512	0.0	-3.24	2.044	0.00	109.4
513	0.0	-3.24	2.048	0.00	109.4
514	0.0	-3.25	2.052	0.00	109.8
515	0.0	-3.26	2.056	0.00	110.2
516	0.0	-3.26	2.060	0.00	110.2
517	0.0	-3.27	2.064	0.00	110.4
518	0.0	-3.28	2.068	0.00	110.8
519	0.0	-3.29	2.072	0.00	111.2
520	0.0	-3.29	2.076	0.00	111.2
521	0.2	-3.30	2.080	0.02	111.4
522	0.0	-3.31	2.084	0.00	111.8
523	0.0	-3.31	2.088	0.00	111.8
524	0.0	-3.32	2.092	0.00	112.2
525	0.0	-3.33	2.096	0.00	112.6
526	0.0	-3.33	2.100	0.00	112.6
527	0.0	-3.34	2.104	0.00	112.8
528	0.0	-3.35	2.108	0.00	113.2
529	-0.2	-3.36	2.112	-0.02	113.6
530	0.2	-3.36	2.116	0.02	113.6
531	0.0	-3.37	2.120	0.00	113.8
532	0.0	-3.38	2.124	0.00	114.2
533	-0.2	-3.38	2.128	-0.02	114.2
534	-0.2	-3.39	2.132	-0.02	114.6
535	-0.2	-3.40	2.136	-0.02	114.8
536	0.0	-3.40	2.140	0.00	114.8
537	0.0	-3.41	2.144	0.00	115.2
538	0.0	-3.42	2.148	0.00	115.6
539	0.0	-3.43	2.152	0.00	115.8
540	0.0	-3.43	2.156	0.00	115.8
541	0.0	-3.44	2.160	0.00	116.2
542	-0.2	-3.45	2.164	-0.02	116.6
543	0.0	-3.45	2.168	0.00	116.6
544	0.0	-3.46	2.172	0.00	116.8
545	0.0	-3.47	2.176	0.00	117.2
546	0.4	-3.48	2.180	0.06	117.6
547	0.4	-3.48	2.184	0.06	117.6
548	0.0	-3.49	2.188	0.00	118.0
549	0.4	-3.50	2.192	0.06	118.2
550	0.0	-3.50	2.196	0.00	118.2
551	0.2	-3.51	2.200	0.02	118.6
552	0.0	-3.52	2.204	0.00	119.0
553	0.2	-3.52	2.208	0.02	119.0
554	0.0	-3.53	2.212	0.00	119.2
555	-0.2	-3.54	2.216	-0.02	119.6
556	-0.2	-3.55	2.220	-0.02	120.0
557	0.0	-3.55	2.224	0.00	120.0
558	0.0	-3.56	2.228	0.00	120.2
559	0.0	-3.57	2.232	0.00	120.6
560	0.0	-3.57	2.236	0.00	120.6
561	-0.2	-3.58	2.240	-0.02	121.0
562	0.0	-3.59	2.244	0.00	121.2
563	0.2	-3.59	2.248	0.02	121.2
564	0.0	-3.60	2.252	0.00	121.6
565	0.0	-3.61	2.256	0.00	122.0
566	-0.2	-3.62	2.260	-0.02	122.2
567	0.0	-3.62	2.264	0.00	122.2
568	0.0	-3.63	2.268	0.00	122.6
569	0.0	-3.64	2.272	0.00	123.0
570	0.0	-3.64	2.276	0.00	123.0
571	-0.2	-3.65	2.280	-0.02	123.4
572	0.0	-3.66	2.284	0.00	123.6
573	0.0	-3.67	2.288	0.00	124.0
574	-0.2	-3.67	2.292	-0.02	124.0
575	0.0	-3.68	2.296	0.00	124.4
576	-0.2	-3.69	2.300	-0.02	124.6
577	0.4	-3.69	2.304	0.06	124.6
